Year,Month,Day,Hour,Minute,Temperature,Wind Speed,Pressure,Wind Direction,Relative Humidity,UTC,GHI
2017,1,16,16,30,21.5,1.5,1014,326,51.35,1484564400.0,0
2017,1,16,17,30,20.7,1.9,1014,336,50.8,1484568000.0,0
2017,1,16,18,30,19.9,2.2,1013,346,53.81,1484571600.0,0
2017,1,16,19,30,19.0,2.4,1013,354,59.31,1484575200.0,0
2017,1,16,20,30,18.2,2.6,1013,181,64.47,1484578800.0,0
2017,1,16,21,30,17.5,2.7,1013,9,68.48,1484582400.0,0
2017,1,16,22,30,16.9,2.8,1013,16,70.54,1484586000.0,0
2017,1,16,23,30,16.6,2.9,1013,20,71.4,1484589600.0,0
2017,1,17,0,30,15.9,2.8,1014,36,74.0,1484593200.0,0
2017,1,17,1,30,16.4,2.9,1015,44,70.61,1484596800.0,0
2017,1,17,2,30,18.1,3.0,1016,48,59.9,1484600400.0,85
2017,1,17,3,30,20.6,2.9,1017,41,49.11,1484604000.0,291
2017,1,17,4,30,23.4,2.8,1017,21,39.12,1484607600.0,491
2017,1,17,5,30,25.5,2.6,1016,173,33.72,1484611200.0,648
2017,1,17,6,30,26.8,2.7,1015,327,30.36,1484614800.0,750
2017,1,17,7,30,27.4,2.8,1013,314,29.41,1484618400.0,774
2017,1,17,8,30,27.6,3.0,1012,311,29.48,1484622000.0,724
2017,1,17,9,30,27.5,3.0,1012,313,30.41,1484625600.0,614
2017,1,17,10,30,26.9,2.9,1012,318,31.53,1484629200.0,439
2017,1,17,11,30,25.1,2.3,1012,323,34.92,1484632800.0,227
2017,1,17,12,30,23.0,1.8,1013,330,40.85,1484636400.0,31
2017,1,17,13,30,22.0,2.0,1013,340,43.07,1484640000.0,0
2017,1,17,14,30,21.4,2.1,1014,348,43.61,1484643600.0,0
2017,1,17,15,30,20.8,2.3,1014,356,43.29,1484647200.0,0
2017,1,17,16,30,20.1,2.4,1014,184,43.7,1484650800.0,0
2017,1,17,17,30,19.4,2.5,1014,14,45.72,1484654400.0,0
2017,1,17,18,30,18.6,2.5,1014,25,49.08,1484658000.0,0
2017,1,17,19,30,17.9,2.5,1014,36,52.41,1484661600.0,0
2017,1,17,20,30,17.2,2.5,1013,46,55.62,1484665200.0,0
2017,1,17,21,30,16.7,2.5,1013,54,58.06,1484668800.0,0
2017,1,17,22,30,16.4,2.5,1013,59,58.65,1484672400.0,0
2017,1,17,23,30,16.3,2.5,1013,60,58.76,1484676000.0,0
2017,1,18,0,30,16.2,2.6,1014,65,58.25,1484679600.0,0
2017,1,18,1,30,17.0,2.7,1015,71,52.78,1484683200.0,0
2017,1,18,2,30,19.0,2.9,1016,72,46.08,1484686800.0,95
2017,1,18,3,30,21.8,3.2,1017,61,38.52,1484690400.0,308
2017,1,18,4,30,24.6,3.1,1017,50,32.24,1484694000.0,509
2017,1,18,5,30,26.7,2.6,1016,36,28.2,1484697600.0,664
2017,1,18,6,30,28.0,2.1,1015,177,27.24,1484701200.0,736
2017,1,18,7,30,28.6,2.1,1014,319,28.8,1484704800.0,754
2017,1,18,8,30,28.8,2.4,1013,309,29.06,1484708400.0,701
2017,1,18,9,30,28.5,2.8,1012,313,29.72,1484712000.0,538
2017,1,18,10,30,27.8,3.1,1013,321,31.12,1484715600.0,371
2017,1,18,11,30,26.1,3.0,1013,327,34.4,1484719200.0,176
2017,1,18,12,30,24.3,3.2,1014,335,38.26,1484722800.0,14
2017,1,18,13,30,23.6,3.5,1014,346,38.68,1484726400.0,0
2017,1,18,14,30,23.0,3.8,1015,176,39.16,1484730000.0,0
2017,1,18,15,30,22.3,4.0,1015,6,40.07,1484733600.0,0
2017,1,18,16,30,21.6,4.0,1015,15,41.38,1484737200.0,0
2017,1,18,17,30,20.8,4.1,1015,23,43.62,1484740800.0,0
2017,1,18,18,30,20.0,4.0,1015,29,46.68,1484744400.0,0
2017,1,18,19,30,19.3,4.0,1015,34,49.67,1484748000.0,0
2017,1,18,20,30,18.7,4.0,1014,39,52.28,1484751600.0,0
2017,1,18,21,30,18.3,4.0,1014,45,54.14,1484755200.0,0
2017,1,18,22,30,18.0,3.9,1014,49,55.91,1484758800.0,0
2017,1,18,23,30,17.8,3.9,1014,50,57.33,1484762400.0,0
2017,1,19,0,30,17.6,3.8,1015,64,59.64,1484766000.0,0
2017,1,19,1,30,18.0,3.9,1016,74,59.95,1484769600.0,0
2017,1,19,2,30,19.2,4.2,1017,80,57.06,1484773200.0,45
2017,1,19,3,30,21.3,4.3,1017,88,50.61,1484776800.0,225
2017,1,19,4,30,24.2,4.0,1017,105,42.38,1484780400.0,413
2017,1,19,5,30,26.9,3.3,1016,127,35.99,1484784000.0,561
2017,1,19,6,30,28.5,2.3,1015,146,34.16,1484787600.0,665
2017,1,19,7,30,29.4,1.4,1014,165,34.9,1484791200.0,685
2017,1,19,8,30,29.7,1.2,1013,254,33.51,1484794800.0,642
2017,1,19,9,30,29.6,1.5,1012,342,33.51,1484798400.0,543
2017,1,19,10,30,29.0,1.9,1012,178,35.27,1484802000.0,382
2017,1,19,11,30,27.3,2.1,1012,1,39.69,1484805600.0,187
2017,1,19,12,30,25.6,2.4,1013,8,44.89,1484809200.0,17
2017,1,19,13,30,25.0,3.0,1014,26,46.32,1484812800.0,0
2017,1,19,14,30,24.5,3.5,1015,47,47.17,1484816400.0,0
2017,1,19,15,30,23.9,3.9,1015,65,47.74,1484820000.0,0
2017,1,19,16,30,23.1,4.1,1015,78,48.69,1484823600.0,0
2017,1,19,17,30,22.3,4.2,1015,87,49.67,1484827200.0,0
2017,1,19,18,30,21.5,4.1,1015,93,51.08,1484830800.0,0
2017,1,19,19,30,20.7,3.9,1015,98,53.19,1484834400.0,0
2017,1,19,20,30,19.9,3.7,1014,99,55.61,1484838000.0,0
2017,1,19,21,30,19.2,3.5,1014,98,57.87,1484841600.0,0
2017,1,19,22,30,18.6,3.5,1014,96,60.24,1484845200.0,0
2017,1,19,23,30,18.2,3.5,1014,96,62.28,1484848800.0,0
2017,1,20,0,30,17.6,3.7,1015,96,65.1,1484852400.0,0
2017,1,20,1,30,17.9,4.1,1016,95,63.85,1484856000.0,0
2017,1,20,2,30,19.6,4.6,1017,93,56.93,1484859600.0,83
2017,1,20,3,30,22.5,4.7,1018,99,46.8,1484863200.0,285
2017,1,20,4,30,25.7,4.4,1018,112,38.47,1484866800.0,482
2017,1,20,5,30,27.9,3.3,1017,118,33.81,1484870400.0,639
2017,1,20,6,30,29.4,2.1,1016,111,32.49,1484874000.0,711
2017,1,20,7,30,30.4,1.3,1014,90,28.4,1484877600.0,736
2017,1,20,8,30,30.7,1.1,1013,57,26.86,1484881200.0,686
2017,1,20,9,30,30.4,1.4,1012,33,26.76,1484884800.0,556
2017,1,20,10,30,29.6,1.7,1012,24,28.49,1484888400.0,390
2017,1,20,11,30,27.6,1.7,1013,20,33.51,1484892000.0,192
2017,1,20,12,30,25.5,1.7,1013,21,40.63,1484895600.0,19
2017,1,20,13,30,24.4,1.9,1014,32,43.66,1484899200.0,0
2017,1,20,14,30,23.8,2.1,1014,47,44.87,1484902800.0,0
2017,1,20,15,30,23.2,2.3,1015,64,45.99,1484906400.0,0
2017,1,20,16,30,22.6,2.6,1015,78,46.78,1484910000.0,0
2017,1,20,17,30,22.0,2.9,1015,89,46.56,1484913600.0,0
2017,1,20,18,30,21.4,3.1,1014,97,46.07,1484917200.0,0
2017,1,20,19,30,20.8,3.2,1014,102,47.2,1484920800.0,0
2017,1,20,20,30,20.1,3.0,1013,103,49.65,1484924400.0,0
2017,1,20,21,30,19.4,2.8,1013,103,52.27,1484928000.0,0
2017,1,20,22,30,18.8,2.7,1013,101,54.75,1484931600.0,0
2017,1,20,23,30,18.5,2.7,1013,101,56.58,1484935200.0,0
2017,1,21,0,30,17.9,2.9,1015,105,59.59,1484938800.0,0
2017,1,21,1,30,18.3,3.3,1015,109,58.52,1484942400.0,0
2017,1,21,2,30,19.8,3.5,1016,111,53.61,1484946000.0,69
2017,1,21,3,30,22.4,3.1,1017,121,46.03,1484949600.0,267
2017,1,21,4,30,25.8,2.9,1017,146,37.5,1484953200.0,463
2017,1,21,5,30,28.1,2.3,1016,172,32.29,1484956800.0,617
2017,1,21,6,30,29.3,1.9,1015,196,32.82,1484960400.0,710
2017,1,21,7,30,30.0,2.2,1014,220,31.56,1484964000.0,739
2017,1,21,8,30,30.2,2.5,1013,241,31.11,1484967600.0,695
2017,1,21,9,30,29.9,2.8,1012,259,31.82,1484971200.0,582
2017,1,21,10,30,29.3,2.8,1012,274,33.02,1484974800.0,411
2017,1,21,11,30,27.6,2.3,1013,289,36.8,1484978400.0,210
2017,1,21,12,30,25.7,1.8,1014,300,42.61,1484982000.0,27
2017,1,21,13,30,24.8,1.7,1015,312,45.68,1484985600.0,0
2017,1,21,14,30,24.1,1.5,1016,328,48.23,1484989200.0,0
2017,1,21,15,30,23.5,1.3,1016,172,50.13,1484992800.0,0
2017,1,21,16,30,22.9,1.2,1016,21,51.85,1484996400.0,0
2017,1,21,17,30,22.3,1.2,1016,44,53.57,1485000000.0,0
2017,1,21,18,30,21.8,1.4,1015,59,54.23,1485003600.0,0
2017,1,21,19,30,21.3,1.7,1015,67,52.35,1485007200.0,0
2017,1,21,20,30,20.9,1.8,1015,71,50.18,1485010800.0,0
2017,1,21,21,30,20.5,1.9,1015,73,51.03,1485014400.0,0
2017,1,21,22,30,20.2,2.0,1015,76,52.44,1485018000.0,0
2017,1,21,23,30,19.9,2.0,1015,78,54.14,1485021600.0,0
2017,1,22,0,30,19.4,2.2,1016,91,56.61,1485025200.0,0
2017,1,22,1,30,20.1,2.4,1017,100,54.73,1485028800.0,0
2017,1,22,2,30,21.9,2.8,1018,102,49.47,1485032400.0,80
2017,1,22,3,30,24.6,2.8,1018,96,42.41,1485036000.0,281
2017,1,22,4,30,27.4,2.3,1018,91,35.79,1485039600.0,480
2017,1,22,5,30,29.3,1.6,1017,92,33.77,1485043200.0,637
2017,1,22,6,30,30.6,1.2,1016,186,31.67,1485046800.0,732
2017,1,22,7,30,31.4,1.4,1014,282,29.18,1485050400.0,761
2017,1,22,8,30,31.6,1.7,1013,291,28.9,1485054000.0,715
2017,1,22,9,30,31.4,2.0,1012,299,29.7,1485057600.0,589
2017,1,22,10,30,30.7,2.1,1012,307,31.3,1485061200.0,423
2017,1,22,11,30,28.9,1.8,1013,315,35.21,1485064800.0,221
2017,1,22,12,30,26.9,1.7,1013,322,41.44,1485068400.0,32
2017,1,22,13,30,25.8,1.9,1014,333,45.45,1485072000.0,0
2017,1,22,14,30,25.2,2.0,1015,345,48.08,1485075600.0,0
2017,1,22,15,30,24.5,2.1,1015,178,50.38,1485079200.0,0
2017,1,22,16,30,23.9,2.1,1015,14,51.96,1485082800.0,0
2017,1,22,17,30,23.3,2.2,1015,32,53.15,1485086400.0,0
2017,1,22,18,30,22.7,2.4,1015,51,53.63,1485090000.0,0
2017,1,22,19,30,22.1,2.7,1015,68,53.09,1485093600.0,0
2017,1,22,20,30,21.5,2.7,1015,84,52.96,1485097200.0,0
2017,1,22,21,30,21.0,2.6,1014,96,54.13,1485100800.0,0
2017,1,22,22,30,20.6,2.4,1014,106,55.49,1485104400.0,0
2017,1,22,23,30,20.4,2.4,1014,110,56.09,1485108000.0,0
2017,1,23,0,30,19.9,2.4,1015,116,57.92,1485111600.0,0
2017,1,23,1,30,20.4,2.8,1016,117,56.28,1485115200.0,0
2017,1,23,2,30,22.2,3.0,1017,119,50.43,1485118800.0,88
2017,1,23,3,30,24.9,2.8,1017,131,42.82,1485122400.0,297
2017,1,23,4,30,28.0,2.3,1017,153,35.26,1485126000.0,500
2017,1,23,5,30,29.9,1.9,1016,182,33.29,1485129600.0,662
2017,1,23,6,30,30.9,1.8,1015,218,30.99,1485133200.0,740
2017,1,23,7,30,31.6,2.0,1013,247,29.62,1485136800.0,765
2017,1,23,8,30,31.9,2.3,1012,263,28.87,1485140400.0,719
2017,1,23,9,30,31.8,2.4,1012,274,29.04,1485144000.0,606
2017,1,23,10,30,31.3,2.2,1012,283,30.21,1485147600.0,434
2017,1,23,11,30,29.7,1.5,1012,288,32.93,1485151200.0,230
2017,1,23,12,30,27.8,0.9,1012,291,36.86,1485154800.0,37
2017,1,23,13,30,26.8,0.8,1013,294,38.7,1485158400.0,0
2017,1,23,14,30,26.4,0.7,1014,302,39.58,1485162000.0,0
2017,1,23,15,30,26.1,0.7,1014,318,40.5,1485165600.0,0
2017,1,23,16,30,25.5,0.8,1014,166,42.35,1485169200.0,0
2017,1,23,17,30,24.6,0.9,1014,21,46.14,1485172800.0,0
2017,1,23,18,30,23.6,1.0,1013,47,51.47,1485176400.0,0
2017,1,23,19,30,22.8,1.1,1013,65,55.04,1485180000.0,0
2017,1,23,20,30,22.2,1.1,1013,80,55.73,1485183600.0,0
2017,1,23,21,30,22.0,1.2,1013,94,54.27,1485187200.0,0
2017,1,23,22,30,21.7,1.4,1013,109,52.53,1485190800.0,0
2017,1,23,23,30,21.5,1.4,1013,116,51.35,1485194400.0,0
2017,1,24,0,30,21.0,1.7,1014,131,52.7,1485198000.0,0
2017,1,24,1,30,21.7,2.0,1015,135,50.27,1485201600.0,0
2017,1,24,2,30,23.7,2.2,1015,137,45.01,1485205200.0,89
2017,1,24,3,30,26.2,1.6,1016,146,39.42,1485208800.0,295
2017,1,24,4,30,28.9,1.0,1016,176,34.92,1485212400.0,497
2017,1,24,5,30,30.7,1.1,1015,226,30.98,1485216000.0,655
2017,1,24,6,30,31.9,1.5,1014,267,29.33,1485219600.0,754
2017,1,24,7,30,32.5,1.9,1012,283,28.45,1485223200.0,781
2017,1,24,8,30,32.5,2.2,1012,287,28.95,1485226800.0,733
2017,1,24,9,30,32.2,2.3,1011,287,29.46,1485230400.0,610
2017,1,24,10,30,31.5,2.1,1011,288,30.38,1485234000.0,439
2017,1,24,11,30,29.7,1.6,1011,289,33.78,1485237600.0,232
2017,1,24,12,30,27.5,1.2,1012,288,39.93,1485241200.0,39
2017,1,24,13,30,26.2,1.2,1013,289,44.12,1485244800.0,0
2017,1,24,14,30,25.4,1.2,1013,289,47.4,1485248400.0,0
2017,1,24,15,30,24.8,1.3,1014,285,50.45,1485252000.0,0
2017,1,24,16,30,24.4,1.4,1014,272,52.63,1485255600.0,0
2017,1,24,17,30,23.9,1.5,1014,239,54.88,1485259200.0,0
2017,1,24,18,30,23.3,1.5,1013,201,57.14,1485262800.0,0
2017,1,24,19,30,22.7,1.5,1013,171,58.76,1485266400.0,0
2017,1,24,20,30,22.3,1.3,1013,150,59.73,1485270000.0,0
2017,1,24,21,30,22.0,1.1,1013,134,60.51,1485273600.0,0
2017,1,24,22,30,21.7,1.0,1013,121,61.01,1485277200.0,0
2017,1,24,23,30,21.6,1.0,1013,115,60.83,1485280800.0,0
2017,1,25,0,30,20.9,1.2,1014,115,63.27,1485284400.0,0
2017,1,25,1,30,21.4,1.4,1015,119,61.23,1485288000.0,0
2017,1,25,2,30,23.2,1.6,1016,120,54.6,1485291600.0,87
2017,1,25,3,30,25.7,1.4,1016,108,46.72,1485295200.0,290
2017,1,25,4,30,28.0,1.1,1016,100,39.7,1485298800.0,327
2017,1,25,5,30,29.6,0.8,1015,118,37.84,1485302400.0,479
2017,1,25,6,30,30.8,0.8,1014,198,33.76,1485306000.0,721
2017,1,25,7,30,31.5,1.4,1013,268,31.46,1485309600.0,748
2017,1,25,8,30,31.6,1.8,1012,279,31.38,1485313200.0,702
2017,1,25,9,30,31.3,2.0,1011,287,31.9,1485316800.0,572
2017,1,25,10,30,30.7,2.0,1011,294,32.75,1485320400.0,407
2017,1,25,11,30,29.2,1.7,1012,300,35.56,1485324000.0,213
2017,1,25,12,30,27.5,1.4,1013,304,40.06,1485327600.0,29
2017,1,25,13,30,26.4,1.4,1013,309,42.38,1485331200.0,0
2017,1,25,14,30,25.7,1.3,1014,314,43.97,1485334800.0,0
2017,1,25,15,30,25.0,1.3,1014,320,46.41,1485338400.0,0
2017,1,25,16,30,24.5,1.4,1014,326,48.73,1485342000.0,0
2017,1,25,17,30,24.1,1.7,1014,331,49.86,1485345600.0,0
2017,1,25,18,30,23.7,1.9,1013,333,50.14,1485349200.0,0
2017,1,25,19,30,23.2,1.8,1013,331,51.51,1485352800.0,0
2017,1,25,20,30,22.7,1.6,1013,293,53.78,1485356400.0,0
2017,1,25,21,30,22.2,1.4,1012,223,56.34,1485360000.0,0
2017,1,25,22,30,21.7,1.3,1012,185,58.87,1485363600.0,0
2017,1,25,23,30,21.4,1.3,1012,180,60.89,1485367200.0,0
2017,1,26,0,30,20.8,1.5,1014,191,64.37,1485370800.0,0
2017,1,26,1,30,21.0,1.6,1015,194,64.45,1485374400.0,0
2017,1,26,2,30,22.3,1.8,1015,227,59.98,1485378000.0,82
2017,1,26,3,30,24.6,2.0,1016,271,50.55,1485381600.0,287
2017,1,26,4,30,26.8,2.2,1016,279,41.09,1485385200.0,488
2017,1,26,5,30,28.1,2.4,1015,270,39.2,1485388800.0,651
2017,1,26,6,30,29.0,2.8,1014,267,38.39,1485392400.0,730
2017,1,26,7,30,29.4,3.2,1013,266,37.08,1485396000.0,759
2017,1,26,8,30,29.5,3.5,1012,267,36.55,1485399600.0,715
2017,1,26,9,30,29.4,3.6,1011,267,36.68,1485403200.0,613
2017,1,26,10,30,28.8,3.5,1011,265,38.08,1485406800.0,441
2017,1,26,11,30,27.5,2.8,1012,262,41.46,1485410400.0,233
2017,1,26,12,30,25.7,2.1,1012,256,47.8,1485414000.0,40
2017,1,26,13,30,24.6,2.0,1013,253,53.0,1485417600.0,0
2017,1,26,14,30,23.8,2.2,1014,259,57.17,1485421200.0,0
2017,1,26,15,30,23.0,2.6,1014,277,60.91,1485424800.0,0
2017,1,26,16,30,22.2,3.1,1015,306,64.04,1485428400.0,0
2017,1,26,17,30,21.5,3.6,1015,335,67.0,1485432000.0,0
2017,1,26,18,30,20.8,4.0,1014,177,69.4,1485435600.0,0
2017,1,26,19,30,20.1,4.3,1014,12,70.79,1485439200.0,0
2017,1,26,20,30,19.6,4.4,1014,20,70.93,1485442800.0,0
2017,1,26,21,30,19.0,4.3,1014,23,71.7,1485446400.0,0
2017,1,26,22,30,18.5,4.2,1015,24,72.28,1485450000.0,0
2017,1,26,23,30,18.2,4.1,1015,24,72.56,1485453600.0,0
2017,1,27,0,30,17.5,3.9,1016,29,75.12,1485457200.0,0
2017,1,27,1,30,17.8,4.2,1017,32,73.1,1485460800.0,0
2017,1,27,2,30,19.3,4.7,1017,33,65.6,1485464400.0,102
2017,1,27,3,30,21.2,4.8,1018,29,56.59,1485468000.0,326
2017,1,27,4,30,23.1,4.3,1017,24,48.21,1485471600.0,538
2017,1,27,5,30,24.8,3.7,1017,17,41.59,1485475200.0,708
2017,1,27,6,30,26.1,3.4,1015,184,36.08,1485478800.0,814
2017,1,27,7,30,27.0,3.6,1014,351,31.9,1485482400.0,842
2017,1,27,8,30,27.5,3.9,1014,346,29.67,1485486000.0,796
2017,1,27,9,30,27.6,4.0,1013,349,28.85,1485489600.0,669
2017,1,27,10,30,27.3,4.0,1013,353,28.82,1485493200.0,488
2017,1,27,11,30,25.9,3.6,1013,353,30.91,1485496800.0,268
2017,1,27,12,30,24.0,3.2,1014,354,35.2,1485500400.0,53
2017,1,27,13,30,23.1,3.5,1014,183,37.26,1485504000.0,0
2017,1,27,14,30,22.5,3.8,1015,13,38.63,1485507600.0,0
2017,1,27,15,30,21.8,4.0,1015,22,40.24,1485511200.0,0
2017,1,27,16,30,21.1,4.1,1015,30,42.19,1485514800.0,0
2017,1,27,17,30,20.3,4.1,1015,40,44.71,1485518400.0,0
2017,1,27,18,30,19.5,4.0,1015,51,47.2,1485522000.0,0
2017,1,27,19,30,18.8,4.0,1014,63,49.16,1485525600.0,0
2017,1,27,20,30,18.2,4.0,1014,72,50.84,1485529200.0,0
2017,1,27,21,30,17.7,4.1,1014,77,52.43,1485532800.0,0
2017,1,27,22,30,17.2,4.2,1014,79,53.8,1485536400.0,0
2017,1,27,23,30,17.0,4.3,1014,80,54.81,1485540000.0,0
2017,1,28,0,30,16.5,4.4,1015,83,57.22,1485543600.0,0
2017,1,28,1,30,17.1,4.9,1016,85,54.78,1485547200.0,0
2017,1,28,2,30,19.1,5.4,1017,87,48.3,1485550800.0,103
2017,1,28,3,30,22.1,5.7,1017,91,40.4,1485554400.0,323
2017,1,28,4,30,25.2,5.1,1017,92,33.56,1485558000.0,533
2017,1,28,5,30,27.6,3.8,1016,79,28.94,1485561600.0,697
2017,1,28,6,30,29.2,3.0,1014,47,27.57,1485565200.0,794
2017,1,28,7,30,29.9,2.9,1013,20,27.92,1485568800.0,823
2017,1,28,8,30,30.3,3.2,1012,10,27.1,1485572400.0,777
2017,1,28,9,30,30.3,3.5,1012,8,26.61,1485576000.0,669
2017,1,28,10,30,29.8,3.5,1011,9,26.81,1485579600.0,490
2017,1,28,11,30,27.9,3.0,1012,8,29.38,1485583200.0,269
2017,1,28,12,30,25.6,2.6,1012,10,33.73,1485586800.0,55
2017,1,28,13,30,24.4,2.9,1013,18,35.34,1485590400.0,0
2017,1,28,14,30,23.8,3.3,1014,29,35.43,1485594000.0,0
2017,1,28,15,30,23.0,3.6,1014,42,35.64,1485597600.0,0
2017,1,28,16,30,22.1,3.7,1014,57,36.42,1485601200.0,0
2017,1,28,17,30,21.2,3.6,1013,73,37.71,1485604800.0,0
2017,1,28,18,30,20.4,3.4,1013,84,39.75,1485608400.0,0
2017,1,28,19,30,19.7,3.3,1013,92,42.0,1485612000.0,0
2017,1,28,20,30,19.1,3.1,1013,98,44.09,1485615600.0,0
2017,1,28,21,30,18.4,3.0,1012,102,46.36,1485619200.0,0
2017,1,28,22,30,17.7,2.9,1013,104,48.86,1485622800.0,0
2017,1,28,23,30,17.4,2.9,1013,105,50.34,1485626400.0,0
2017,1,29,0,30,16.7,2.9,1014,106,53.25,1485630000.0,0
2017,1,29,1,30,17.3,3.3,1015,106,51.79,1485633600.0,0
2017,1,29,2,30,19.4,3.5,1016,101,45.79,1485637200.0,115
2017,1,29,3,30,22.6,3.3,1017,98,38.05,1485640800.0,345
2017,1,29,4,30,26.2,2.9,1017,91,29.9,1485644400.0,561
2017,1,29,5,30,28.6,2.1,1016,58,24.71,1485648000.0,729
2017,1,29,6,30,30.0,1.8,1015,195,24.69,1485651600.0,832
2017,1,29,7,30,30.9,2.0,1013,349,23.0,1485655200.0,861
2017,1,29,8,30,31.2,2.2,1012,337,21.84,1485658800.0,812
2017,1,29,9,30,31.0,2.3,1012,332,21.69,1485662400.0,681
2017,1,29,10,30,30.4,2.4,1012,329,22.33,1485666000.0,499
2017,1,29,11,30,28.3,2.1,1012,325,25.53,1485669600.0,276
2017,1,29,12,30,25.7,1.9,1013,324,31.52,1485673200.0,58
2017,1,29,13,30,24.5,2.0,1013,330,34.13,1485676800.0,0
2017,1,29,14,30,23.7,2.0,1014,340,35.92,1485680400.0,0
2017,1,29,15,30,23.0,1.8,1014,175,37.47,1485684000.0,0
2017,1,29,16,30,22.6,1.6,1014,18,38.36,1485687600.0,0
2017,1,29,17,30,22.2,1.5,1013,47,38.97,1485691200.0,0
2017,1,29,18,30,21.7,1.6,1013,76,38.79,1485694800.0,0
2017,1,29,19,30,21.2,1.8,1013,98,35.5,1485698400.0,0
2017,1,29,20,30,20.7,2.0,1012,111,33.09,1485702000.0,0
2017,1,29,21,30,20.2,2.0,1012,118,35.56,1485705600.0,0
2017,1,29,22,30,19.9,2.1,1013,121,38.72,1485709200.0,0
2017,1,29,23,30,19.8,2.1,1013,122,41.12,1485712800.0,0
2017,1,30,0,30,19.2,2.0,1014,130,44.03,1485716400.0,0
2017,1,30,1,30,19.7,1.9,1015,136,43.11,1485720000.0,0
2017,1,30,2,30,21.7,1.9,1015,140,38.15,1485723600.0,111
2017,1,30,3,30,24.4,1.8,1016,124,31.88,1485727200.0,339
2017,1,30,4,30,27.4,1.3,1015,93,26.0,1485730800.0,555
2017,1,30,5,30,29.6,1.3,1015,188,24.0,1485734400.0,722
2017,1,30,6,30,30.9,1.8,1013,300,22.9,1485738000.0,805
2017,1,30,7,30,31.6,2.4,1012,302,21.2,1485741600.0,833
2017,1,30,8,30,31.8,2.7,1011,304,20.76,1485745200.0,785
2017,1,30,9,30,31.6,2.7,1010,305,20.69,1485748800.0,666
2017,1,30,10,30,30.9,2.5,1010,307,21.42,1485752400.0,485
2017,1,30,11,30,29.0,2.0,1010,309,23.87,1485756000.0,266
2017,1,30,12,30,26.7,1.6,1011,312,28.21,1485759600.0,54
2017,1,30,13,30,25.4,1.5,1012,319,30.48,1485763200.0,0
2017,1,30,14,30,24.7,1.5,1012,329,32.11,1485766800.0,0
2017,1,30,15,30,24.1,1.4,1012,340,33.83,1485770400.0,0
2017,1,30,16,30,23.5,1.4,1012,353,35.75,1485774000.0,0
2017,1,30,17,30,22.9,1.4,1012,188,37.73,1485777600.0,0
2017,1,30,18,30,22.2,1.5,1012,28,39.48,1485781200.0,0
2017,1,30,19,30,21.4,1.8,1011,48,38.48,1485784800.0,0
2017,1,30,20,30,20.6,2.0,1011,58,36.31,1485788400.0,0
2017,1,30,21,30,19.9,2.1,1011,56,39.26,1485792000.0,0
2017,1,30,22,30,19.4,2.2,1011,46,42.31,1485795600.0,0
2017,1,30,23,30,19.2,2.3,1011,40,44.28,1485799200.0,0
2017,1,31,0,30,18.6,2.6,1012,25,47.07,1485802800.0,0
2017,1,31,1,30,19.1,2.9,1013,23,45.81,1485806400.0,0
2017,1,31,2,30,21.0,3.4,1014,23,38.31,1485810000.0,107
2017,1,31,3,30,23.6,4.0,1014,26,31.05,1485813600.0,331
2017,1,31,4,30,26.3,4.2,1015,29,25.84,1485817200.0,544
2017,1,31,5,30,28.4,3.7,1014,25,22.29,1485820800.0,711
2017,1,31,6,30,29.7,3.2,1013,11,21.01,1485824400.0,815
2017,1,31,7,30,30.5,2.9,1012,173,22.2,1485828000.0,845
2017,1,31,8,30,30.9,3.0,1011,341,22.31,1485831600.0,800
2017,1,31,9,30,30.8,3.0,1010,336,22.32,1485835200.0,680
2017,1,31,10,30,30.3,3.0,1010,334,22.79,1485838800.0,498
2017,1,31,11,30,28.3,2.4,1011,332,25.52,1485842400.0,279
2017,1,31,12,30,25.9,1.9,1011,330,30.22,1485846000.0,60
2017,1,31,13,30,24.6,1.9,1012,335,32.41,1485849600.0,0
2017,1,31,14,30,23.9,1.9,1012,344,33.54,1485853200.0,0
2017,1,31,15,30,23.2,1.8,1013,353,34.94,1485856800.0,0
2017,1,31,16,30,22.5,1.7,1013,184,36.57,1485860400.0,0
2017,1,31,17,30,21.9,1.8,1013,16,37.92,1485864000.0,0
2017,1,31,18,30,21.2,1.9,1012,28,38.46,1485867600.0,0
2017,1,31,19,30,20.5,2.1,1012,41,35.82,1485871200.0,0
2017,1,31,20,30,19.6,2.3,1012,51,36.34,1485874800.0,0
2017,1,31,21,30,18.8,2.3,1011,56,40.57,1485878400.0,0
2017,1,31,22,30,18.2,2.3,1011,58,44.38,1485882000.0,0
2017,1,31,23,30,17.9,2.3,1011,60,46.46,1485885600.0,0
2017,2,1,0,30,17.4,2.2,1012,66,48.34,1485889200.0,0
2017,2,1,1,30,18.5,2.4,1013,69,44.62,1485892800.0,0
2017,2,1,2,30,20.9,2.8,1014,67,38.01,1485896400.0,113
2017,2,1,3,30,24.0,3.2,1015,55,31.21,1485900000.0,342
2017,2,1,4,30,27.1,3.3,1014,45,26.49,1485903600.0,558
2017,2,1,5,30,29.2,2.8,1014,40,23.41,1485907200.0,728
2017,2,1,6,30,30.4,2.1,1013,24,23.62,1485910800.0,816
2017,2,1,7,30,31.3,2.0,1011,181,22.23,1485914400.0,850
